day,Age,Location,Gender,Student,Employed,Unemployed,Marital_status,Restaurant
4,21,0,0,0,0,1,1,141
4,21,0,0,0,0,1,1,141
4,21,0,1,0,0,1,1,141
3,21,0,0,0,0,1,0,141
2,21,0,1,0,0,1,1,140
3,21,0,0,0,0,1,0,140
4,21,0,0,0,0,1,0,140
7,21,0,0,0,0,1,1,140
1,21,0,1,0,0,1,0,140
3,21,0,0,0,0,1,0,140
2,21,0,0,1,0,0,1,140
7,21,0,1,0,0,1,0,140
5,21,0,1,0,0,1,0,140
7,21,0,1,0,0,1,0,140
2,21,0,1,0,0,1,1,140
7,21,0,1,0,0,1,0,140
6,21,0,1,0,0,1,1,140
4,21,0,0,0,0,1,0,140
7,21,0,1,0,0,1,1,140
3,21,0,0,0,0,1,1,139
5,21,0,1,0,0,1,1,139
6,21,0,0,0,0,1,1,139
6,21,0,0,1,0,0,1,139
3,21,0,0,0,0,1,0,139
5,21,0,1,0,0,1,1,139
5,21,0,1,0,0,1,0,139
1,21,0,1,1,0,0,1,139
3,21,0,1,0,0,1,1,139
4,21,0,0,0,0,1,1,139
3,21,0,1,0,0,1,0,139
5,21,0,1,0,0,1,1,139
2,21,0,1,0,0,1,1,139
1,21,0,0,0,0,1,0,139
3,21,0,1,0,0,1,1,139
5,21,0,1,0,0,1,1,139
6,21,0,1,0,0,1,0,138
5,21,0,1,0,0,1,1,138
6,21,0,1,0,0,1,1,138
1,21,0,1,0,0,1,0,138
3,21,0,1,0,0,1,1,138
3,21,0,0,0,0,1,1,138
3,21,0,0,0,0,1,0,138
1,21,0,1,0,0,1,1,138
6,21,0,0,0,0,1,0,138
4,21,0,1,0,0,1,0,138
3,21,0,0,0,0,1,0,138
7,21,0,1,0,0,1,1,138
3,21,0,1,1,0,0,0,138
4,21,0,1,0,0,1,1,138
6,21,0,1,0,0,1,1,138
1,21,0,0,0,0,1,1,137
4,21,0,1,0,0,1,1,137
1,21,0,0,0,0,1,0,137
3,21,0,0,0,0,1,0,137
7,21,0,1,0,0,1,1,137
7,21,0,0,0,0,1,0,137
7,21,0,1,0,0,1,0,137
1,21,0,0,0,0,1,0,137
3,21,0,1,0,0,1,0,137
5,21,0,0,0,0,1,0,137
7,21,0,0,0,0,1,1,137
7,21,0,1,0,0,1,1,137
7,21,0,0,0,0,1,1,137
7,21,0,0,1,0,0,0,137
4,21,0,1,0,0,1,1,137
2,21,0,1,0,0,1,1,137
1,21,0,1,0,0,1,1,136
1,21,0,1,0,0,1,0,136
3,21,0,0,0,0,1,0,136
1,21,0,1,0,0,1,0,136
2,21,0,1,0,0,1,0,136
2,21,0,1,0,0,1,0,136
2,21,0,1,0,0,1,1,136
4,21,0,0,0,0,1,0,136
5,21,0,0,0,0,1,1,136
2,21,0,0,0,0,1,1,136
1,21,0,1,0,0,1,0,136
3,21,0,0,0,0,1,1,136
1,21,0,0,0,0,1,0,136
6,21,0,1,0,0,1,1,136
2,21,0,0,0,0,1,0,136
3,21,0,0,0,0,1,0,135
7,21,0,1,0,0,1,0,135
6,21,0,0,0,0,1,0,135
2,21,0,1,0,0,1,0,135
6,21,0,0,0,0,1,0,135
3,21,0,0,0,0,1,0,135
6,21,0,1,0,0,1,1,135
2,21,0,0,0,0,1,0,135
4,21,0,1,0,0,1,1,135
6,21,0,1,0,0,1,0,135
3,21,0,1,0,0,1,0,135
6,21,0,1,0,0,1,1,135
5,22,0,0,0,1,0,0,135
4,22,0,0,0,1,0,1,135
5,22,0,1,1,0,0,1,135
7,22,0,0,0,1,0,0,135
6,22,0,0,1,0,0,1,134
4,22,0,0,0,1,0,1,134
6,22,0,0,0,1,0,0,134
1,22,0,1,0,1,0,0,134
2,22,0,0,0,1,0,0,134
2,22,0,1,1,0,0,0,134
6,22,0,0,0,1,0,1,134
7,22,0,0,0,1,0,0,134
3,22,0,1,0,1,0,0,134
2,22,0,1,1,0,0,1,134
2,22,0,1,0,1,0,0,134
6,22,0,1,0,1,0,1,134
4,22,0,0,0,1,0,0,134
7,22,0,1,1,0,0,0,134
4,22,0,1,1,0,0,0,134
6,22,0,0,1,0,0,0,134
5,22,0,0,0,1,0,0,133
4,22,0,1,1,0,0,1,133
4,22,0,1,1,0,0,1,133
7,22,0,1,0,1,0,1,133
1,22,0,1,1,0,0,1,133
3,22,0,1,1,0,0,1,133
6,22,0,1,1,0,0,1,133
5,22,0,1,0,1,0,1,133
2,22,0,0,1,0,0,1,133
1,22,0,1,0,1,0,1,133
2,22,0,1,0,1,0,1,133
6,22,0,0,1,0,0,0,133
6,22,0,0,1,0,0,0,133
4,22,0,1,0,1,0,1,133
2,22,0,1,1,0,0,0,133
5,22,0,1,1,0,0,1,132
3,22,0,1,1,0,0,0,132
1,22,0,0,1,0,0,1,132
7,22,0,1,0,1,0,0,132
1,22,0,1,1,0,0,0,132
7,22,0,0,1,0,0,0,132
7,22,0,0,1,0,0,1,132
6,22,0,1,0,1,0,1,132
1,22,0,1,0,1,0,1,132
7,22,0,0,0,1,0,0,132
4,22,0,1,0,1,0,0,132
1,22,0,0,1,0,0,0,132
2,22,0,0,0,1,0,1,132
2,22,0,1,0,1,0,0,132
7,22,0,0,1,0,0,0,132
5,22,0,0,0,1,0,1,132
6,22,0,0,1,0,0,0,131
4,22,0,1,1,0,0,0,131
3,22,0,1,1,0,0,1,131
4,22,0,0,0,1,0,1,131
5,22,0,1,1,0,0,1,131
1,22,0,0,1,0,0,1,131
2,22,0,0,0,1,0,0,131
7,22,0,1,1,0,0,1,131
1,22,0,1,0,1,0,1,131
4,22,0,1,0,1,0,0,131
2,22,0,0,1,0,0,1,131
7,22,0,0,1,0,0,0,131
5,22,0,0,1,0,0,1,131
6,22,0,1,1,0,0,1,131
6,22,0,1,0,1,0,1,131
7,22,0,0,0,1,0,1,131
1,22,0,1,1,0,0,1,130
4,22,0,1,0,1,0,1,130
3,22,0,1,0,1,0,1,130
2,22,0,1,1,0,0,1,130
4,22,0,0,0,1,0,0,130
1,22,0,1,1,0,0,1,130
7,22,0,0,0,1,0,0,130
2,22,0,0,1,0,0,0,130
4,22,0,0,1,0,0,0,130
7,22,0,1,0,1,0,1,130
1,22,0,1,1,0,0,0,130
5,22,0,0,0,1,0,0,130
3,22,0,1,0,1,0,1,130
4,22,0,0,0,1,0,0,130
7,22,0,1,0,1,0,0,130
7,22,0,0,1,0,0,0,130
2,22,0,1,0,1,0,1,129
6,22,0,1,0,1,0,0,129
2,22,0,1,0,1,0,1,129
1,22,0,1,0,1,0,1,129
2,22,0,1,1,0,0,1,129
4,22,0,0,1,0,0,1,129
2,22,0,0,1,0,0,1,129
2,22,0,1,0,1,0,0,129
4,22,0,0,0,1,0,1,129
4,22,0,1,0,1,0,0,129
5,22,0,0,1,0,0,1,129
3,22,0,0,1,0,0,0,129
5,22,0,1,0,1,0,0,129
6,22,0,1,0,1,0,1,129
7,22,0,1,1,0,0,0,129
6,22,0,0,1,0,0,1,129
5,22,0,0,0,1,0,1,128
4,22,0,0,0,1,0,1,128
6,22,0,0,1,0,0,1,128
4,22,0,1,1,0,0,1,128
6,22,0,1,1,0,0,1,128
7,22,0,0,1,0,0,1,128
5,22,0,0,1,0,0,0,128
5,22,0,0,1,0,0,0,128
1,22,0,0,0,1,0,0,128
2,22,0,1,1,0,0,0,128
3,22,0,1,1,0,0,1,128
2,22,0,1,0,1,0,0,128
6,22,0,1,0,1,0,1,128
4,22,0,0,1,0,0,0,128
5,22,0,1,1,0,0,0,128
5,22,0,0,0,1,0,0,128
6,22,0,1,1,0,0,1,127
1,22,0,1,0,1,0,1,127
6,22,0,1,1,0,0,0,127
5,22,0,0,1,0,0,0,127
1,22,0,1,0,1,0,1,127
5,22,0,0,0,1,0,0,127
4,22,0,1,0,1,0,0,127
4,22,0,1,1,0,0,1,127
5,22,0,0,1,0,0,0,127
6,22,0,1,0,1,0,1,127
1,23,0,0,1,0,0,0,127
7,23,0,1,0,1,0,1,127
2,23,0,1,1,0,0,1,127
6,23,0,0,1,0,0,0,127
7,23,0,1,0,1,0,1,127
6,23,0,1,0,1,0,1,127
6,23,0,0,1,0,0,0,126
6,23,0,0,1,0,0,1,126
6,23,0,1,0,1,0,0,126
5,23,0,0,1,0,0,0,126
7,23,0,0,1,0,0,0,126
5,23,0,0,0,1,0,1,126
1,23,0,0,0,1,0,0,126
7,23,0,1,1,0,0,1,126
3,23,0,0,1,0,0,0,126
3,23,0,0,0,1,0,0,126
1,23,0,0,1,0,0,1,126
5,23,0,0,0,1,0,0,126
6,23,0,0,0,1,0,0,126
3,23,0,0,0,1,0,1,126
5,23,0,0,1,0,0,0,126
6,23,0,1,0,1,0,1,126
1,23,0,0,1,0,0,0,126
4,23,0,0,1,0,0,0,125
7,23,0,1,0,1,0,1,125
6,23,0,0,0,1,0,0,125
3,23,0,0,0,1,0,0,125
1,23,0,1,0,1,0,0,125
6,23,0,0,1,0,0,0,125
1,23,0,0,1,0,0,1,125
3,23,0,0,0,1,0,0,125
7,23,0,0,1,0,0,0,125
5,23,0,0,1,0,0,1,125
1,23,0,1,0,1,0,1,125
6,23,0,0,0,1,0,0,125
7,23,0,1,0,1,0,1,125
3,23,0,0,0,1,0,0,125
6,23,0,0,0,1,0,1,125
1,23,0,1,0,1,0,1,125
7,23,0,0,0,1,0,0,124
7,23,0,0,0,1,0,1,124
2,23,0,1,1,0,0,0,124
3,23,0,0,0,1,0,1,124
3,23,0,0,1,0,0,1,124
3,23,0,1,0,1,0,0,124
2,23,0,1,1,0,0,1,124
5,23,0,1,1,0,0,1,124
4,23,0,0,1,0,0,1,124
1,23,0,1,1,0,0,1,124
4,23,0,0,0,1,0,1,124
3,23,0,0,0,1,0,0,124
1,23,0,1,0,1,0,1,124
3,23,0,1,1,0,0,0,124
1,23,0,0,1,0,0,0,124
5,23,0,0,1,0,0,0,124
3,23,0,1,0,1,0,0,123
2,23,0,1,0,1,0,1,123
6,23,0,1,1,0,0,1,123
2,23,0,0,1,0,0,1,123
1,23,0,1,1,0,0,0,123
1,23,0,1,1,0,0,1,123
2,23,0,0,0,1,0,0,123
3,23,0,0,0,1,0,0,123
6,23,0,1,0,1,0,0,123
5,23,0,0,1,0,0,0,123
2,23,0,0,1,0,0,0,123
6,23,0,0,0,1,0,0,123
4,23,0,1,1,0,0,1,123
4,23,0,1,1,0,0,1,123
7,23,0,1,1,0,0,1,123
6,23,0,1,1,0,0,1,123
5,23,0,1,1,0,0,0,123
1,23,0,1,0,1,0,1,122
4,23,0,0,1,0,0,0,122
4,23,0,0,1,0,0,0,122
5,23,0,0,0,1,0,0,122
1,23,0,1,1,0,0,1,122
2,23,0,1,1,0,0,0,122
7,23,0,0,1,0,0,1,122
4,23,0,1,1,0,0,0,122
7,23,0,1,0,1,0,0,122
1,23,0,1,1,0,0,0,122
4,23,0,1,0,1,0,1,122
5,23,0,1,1,0,0,1,122
1,23,0,0,0,1,0,1,122
4,23,0,1,0,1,0,1,122
3,23,0,1,1,0,0,1,122
2,23,0,1,0,1,0,0,122
6,23,0,1,0,1,0,1,121
7,23,0,1,1,0,0,1,121
3,23,0,0,1,0,0,1,121
7,23,0,1,1,0,0,1,121
2,23,0,0,1,0,0,1,121
2,23,0,0,0,1,0,0,121
4,23,0,0,1,0,0,0,121
6,23,0,0,1,0,0,0,121
1,23,0,1,1,0,0,1,121
4,23,0,0,1,0,0,0,121
6,23,0,1,0,1,0,0,121
6,23,0,0,1,0,0,1,121
3,23,0,0,1,0,0,0,121
3,23,0,1,1,0,0,1,121
7,23,0,0,1,0,0,1,121
3,23,0,1,1,0,0,1,121
6,23,0,1,0,1,0,0,121
3,23,0,1,1,0,0,1,120
6,23,0,0,1,0,0,0,120
7,23,0,1,0,1,0,1,120
3,23,0,1,1,0,0,1,120
6,23,0,1,0,1,0,1,120
3,23,0,0,0,1,0,1,120
2,23,0,0,1,0,0,0,120
5,23,0,0,1,0,0,0,120
5,23,0,1,0,1,0,1,120
6,23,0,0,1,0,0,1,120
2,23,0,0,0,1,0,0,120
5,23,0,1,1,0,0,0,120
4,23,0,1,1,0,0,1,120
7,23,0,0,0,1,0,0,120
2,23,0,1,0,1,0,1,120
4,23,0,0,1,0,0,1,120
1,23,0,1,0,1,0,1,119
1,23,0,0,0,1,0,0,119
1,23,0,1,0,1,0,0,119
1,24,0,0,1,0,0,0,119
4,24,0,0,0,1,0,1,119
1,24,0,1,0,1,0,0,119
2,24,0,1,0,1,0,1,119
3,24,0,1,0,1,0,1,119
5,24,0,1,0,1,0,1,119
1,24,0,0,0,1,0,0,119
2,24,0,0,1,0,0,0,119
2,24,0,0,1,0,0,0,119
1,24,0,1,1,0,0,1,119
5,24,0,0,0,1,0,1,119
7,24,0,0,0,1,0,1,119
3,24,0,0,1,0,0,1,119
1,24,0,0,1,0,0,0,119
3,24,0,0,0,1,0,0,118
3,24,0,1,0,1,0,1,118
2,24,0,1,0,1,0,0,118
3,24,0,1,1,0,0,1,118
2,24,0,1,0,1,0,1,118
5,24,0,0,1,0,0,0,118
1,24,0,1,0,1,0,1,118
3,24,0,1,0,1,0,1,118
7,24,0,1,1,0,0,0,118
6,24,0,0,0,1,0,1,118
4,24,0,0,0,1,0,0,118
6,24,0,0,1,0,0,1,118
6,24,0,0,0,1,0,1,118
7,24,0,0,1,0,0,0,118
6,24,0,0,0,1,0,1,118
6,24,0,1,1,0,0,0,118
1,24,0,1,0,1,0,0,118
6,24,0,1,0,1,0,1,117
4,24,0,1,0,1,0,1,117
2,24,0,1,1,0,0,0,117
4,24,0,1,1,0,0,0,117
7,24,0,1,1,0,0,1,117
1,24,0,0,1,0,0,1,117
3,24,0,0,0,1,0,0,117
2,24,0,1,0,1,0,0,117
5,24,0,1,0,1,0,0,117
7,24,0,0,1,0,0,1,117
3,24,0,1,0,1,0,1,117
6,24,0,1,1,0,0,1,117
6,24,0,1,1,0,0,1,117
5,24,0,0,1,0,0,0,117
7,24,0,0,1,0,0,0,117
3,24,0,1,1,0,0,1,117
2,24,0,0,1,0,0,1,117
6,24,0,0,1,0,0,0,116
4,24,0,0,0,1,0,1,116
4,24,0,1,1,0,0,0,116
7,24,0,0,0,1,0,0,116
4,24,0,0,0,1,0,1,116
6,24,0,1,1,0,0,1,116
6,24,0,1,1,0,0,0,116
6,24,0,1,0,1,0,1,116
4,24,0,0,1,0,0,0,116
5,24,0,0,0,1,0,1,116
7,24,0,1,0,1,0,0,116
6,24,0,1,1,0,0,0,116
6,24,0,0,1,0,0,0,116
2,24,0,0,1,0,0,0,116
3,24,0,1,0,1,0,1,116
2,24,0,0,0,1,0,0,116
7,24,0,1,1,0,0,1,115
1,24,0,0,0,1,0,1,115
2,24,0,1,1,0,0,0,115
7,24,0,0,0,1,0,1,115
5,24,0,1,1,0,0,0,115
3,24,0,0,0,1,0,1,115
6,24,0,1,0,1,0,1,115
7,24,0,0,0,1,0,1,115
2,24,0,1,0,1,0,1,115
6,24,0,1,0,1,0,0,115
5,24,0,1,1,0,0,1,115
7,24,0,1,0,1,0,1,115
4,24,0,1,0,1,0,0,115
1,24,0,0,0,1,0,1,115
6,24,0,1,0,1,0,1,115
2,24,0,0,0,1,0,0,115
7,24,0,1,1,0,0,1,115
4,24,0,0,0,1,0,0,114
6,24,0,1,1,0,0,0,114
1,24,0,1,0,1,0,0,114
3,24,0,0,0,1,0,0,114
2,24,0,1,0,1,0,1,114
4,24,0,0,1,0,0,0,114
5,24,0,0,0,1,0,0,114
1,24,0,1,1,0,0,1,114
3,24,0,1,1,0,0,1,114
5,24,0,0,1,0,0,1,114
3,24,0,1,1,0,0,1,114
3,24,0,1,0,1,0,1,114
1,24,0,1,0,1,0,1,114
6,24,0,0,0,1,0,1,114
4,24,0,1,1,0,0,1,114
5,24,0,0,0,1,0,1,114
6,24,0,0,1,0,0,0,114
3,24,0,0,1,0,0,1,114
1,24,0,0,1,0,0,0,113
1,24,0,1,0,1,0,1,113
2,24,0,1,0,1,0,0,113
4,24,0,0,1,0,0,1,113
5,24,0,0,0,1,0,1,113
2,24,0,0,1,0,0,0,113
6,24,0,0,0,1,0,0,113
5,24,0,1,0,1,0,1,113
4,24,0,0,1,0,0,0,113
5,24,0,0,0,1,0,0,113
3,24,0,0,0,1,0,0,113
4,24,0,0,1,0,0,0,113
2,24,0,0,0,1,0,0,113
4,24,0,1,0,1,0,1,113
3,24,0,1,0,1,0,1,113
4,24,0,1,1,0,0,1,113
6,24,0,1,0,1,0,1,113
3,24,0,1,1,0,0,1,112
6,24,0,0,1,0,0,1,112
2,24,0,1,0,1,0,1,112
5,24,0,0,0,1,0,1,112
3,24,0,1,0,1,0,0,112
2,24,0,1,0,1,0,1,112
3,24,0,1,0,1,0,1,112
5,24,0,1,0,1,0,0,112
1,24,0,0,0,1,0,1,112
2,25,0,1,1,0,0,1,112
5,25,0,0,0,1,0,0,112
1,25,0,1,0,1,0,1,112
2,25,0,1,1,0,0,1,112
6,25,0,1,1,0,0,1,112
4,25,0,0,1,0,0,0,112
6,25,0,0,0,1,0,0,112
5,25,0,1,0,1,0,0,112
2,25,0,1,1,0,0,1,111
4,25,0,0,1,0,0,0,111
5,25,0,0,1,0,0,0,111
1,25,0,1,0,1,0,1,111
6,25,0,1,1,0,0,1,111
2,25,0,0,0,1,0,1,111
7,25,0,1,0,1,0,0,111
1,25,0,0,0,1,0,1,111
4,25,0,1,1,0,0,0,111
3,25,0,1,1,0,0,1,111
2,25,0,0,1,0,0,0,111
7,25,0,0,0,1,0,1,111
4,25,0,1,0,1,0,1,111
7,25,0,0,0,1,0,0,111
4,25,0,1,0,1,0,1,111
2,25,0,0,0,1,0,0,111
2,25,0,0,0,1,0,1,111
4,25,0,0,1,0,0,0,110
5,25,0,0,1,0,0,0,110
4,25,0,1,0,1,0,0,110
6,25,0,1,0,1,0,1,110
1,25,0,0,0,1,0,0,110
1,25,0,1,0,1,0,0,110
1,25,0,1,1,0,0,0,110
2,25,0,1,0,1,0,1,110
2,25,0,1,1,0,0,1,110
5,25,0,1,1,0,0,0,110
1,25,0,1,1,0,0,0,110
6,25,0,0,1,0,0,0,110
2,25,0,1,1,0,0,1,110
6,25,0,0,1,0,0,1,110
4,25,0,1,0,1,0,1,110
2,25,0,0,0,1,0,0,110
4,25,0,1,1,0,0,0,110
5,25,0,1,1,0,0,1,110
6,25,0,1,0,1,0,1,109
6,25,0,0,1,0,0,0,109
3,25,0,1,0,1,0,0,109
2,25,0,0,1,0,0,0,109
2,25,0,0,0,1,0,1,109
6,25,0,1,1,0,0,0,109
4,25,0,1,0,1,0,1,109
6,25,0,1,0,1,0,0,109
6,25,0,0,0,1,0,1,109
7,25,0,0,1,0,0,1,109
6,25,0,1,0,1,0,0,109
4,25,0,1,0,1,0,1,109
1,25,0,1,0,1,0,1,109
6,25,0,0,1,0,0,1,109
2,25,0,0,1,0,0,0,109
7,25,0,1,1,0,0,1,109
6,25,0,1,1,0,0,1,109
7,25,0,0,0,1,0,1,108
3,25,0,1,0,1,0,0,108
2,25,0,1,0,1,0,0,108
1,25,0,0,1,0,0,0,108
5,25,0,0,1,0,0,0,108
2,25,0,1,1,0,0,1,108
2,25,0,1,1,0,0,0,108
5,25,0,0,0,1,0,0,108
1,25,0,0,0,1,0,0,108
2,25,0,0,1,0,0,0,108
7,25,0,0,1,0,0,0,108
7,25,0,0,1,0,0,0,108
4,25,0,1,1,0,0,1,108
6,25,0,0,0,1,0,1,108
2,25,0,0,1,0,0,0,108
4,25,0,1,0,1,0,1,108
2,25,0,0,0,1,0,0,108
7,25,0,1,0,1,0,1,108
6,25,0,0,1,0,0,0,107
5,25,0,0,0,1,0,1,107
2,25,0,0,0,1,0,0,107
7,25,0,0,1,0,0,1,107
4,25,0,1,0,1,0,1,107
4,25,0,0,0,1,0,0,107
7,25,0,1,0,1,0,0,107
6,25,0,1,1,0,0,1,107
3,25,0,0,1,0,0,0,107
7,25,0,1,0,1,0,1,107
7,25,0,1,0,1,0,1,107
5,25,0,1,0,1,0,0,107
3,25,0,0,0,1,0,0,107
7,25,0,0,0,1,0,0,107
1,25,1,1,0,1,0,0,107
6,25,1,1,0,1,0,1,107
1,25,1,0,0,1,0,0,107
2,25,1,1,0,1,0,0,106
3,25,1,1,1,0,0,0,106
2,25,1,1,1,0,0,0,106
1,25,1,1,0,1,0,1,106
1,25,1,1,0,1,0,1,106
3,25,1,1,1,0,0,1,106
7,25,1,0,0,1,0,1,106
4,25,1,0,1,0,0,0,106
3,25,1,0,0,1,0,0,106
7,25,1,1,0,1,0,0,106
6,25,1,0,0,1,0,1,106
1,25,1,1,1,0,0,1,106
2,25,1,1,0,1,0,0,106
7,25,1,0,0,1,0,1,106
3,25,1,0,1,0,0,0,106
2,25,1,1,1,0,0,0,106
3,25,1,0,1,0,0,1,106
7,25,1,0,0,1,0,1,106
4,25,1,1,0,1,0,0,105
6,25,1,1,0,1,0,1,105
7,25,1,0,0,1,0,0,105
6,25,1,1,1,0,0,1,105
3,25,1,0,0,1,0,0,105
6,25,1,0,0,1,0,1,105
7,25,1,1,0,1,0,1,105
5,25,1,1,0,1,0,1,105
3,25,1,0,1,0,0,0,105
4,25,1,1,1,0,0,0,105
3,25,1,0,1,0,0,1,105
1,26,1,1,1,0,0,1,105
5,26,1,1,0,1,0,0,105
7,26,1,0,1,0,0,0,105
3,26,1,1,1,0,0,1,105
4,26,1,0,1,0,0,1,105
5,26,1,1,1,0,0,0,105
5,26,1,0,1,0,0,0,105
6,26,1,0,0,1,0,1,104
3,26,1,1,0,1,0,0,104
1,26,1,0,0,1,0,1,104
1,26,1,1,0,1,0,0,104
7,26,1,0,1,0,0,1,104
5,26,1,0,1,0,0,0,104
3,26,1,0,1,0,0,1,104
6,26,1,1,0,1,0,1,104
6,26,1,1,0,1,0,1,104
4,26,1,0,0,1,0,0,104
1,26,1,1,0,1,0,1,104
1,26,1,1,0,1,0,1,104
7,26,1,0,1,0,0,1,104
1,26,1,0,0,1,0,0,104
6,26,1,0,0,1,0,0,104
6,26,1,1,1,0,0,1,104
3,26,1,0,1,0,0,1,104
2,26,1,0,0,1,0,1,104
2,26,1,1,1,0,0,0,103
4,26,1,0,1,0,0,1,103
6,26,1,1,0,1,0,1,103
7,26,1,0,1,0,0,1,103
3,26,1,1,0,1,0,0,103
7,26,1,0,0,1,0,0,103
2,26,1,0,1,0,0,0,103
6,26,1,0,0,1,0,0,103
5,26,1,1,0,1,0,1,103
4,26,1,1,1,0,0,1,103
1,26,1,0,0,1,0,0,103
2,26,1,0,1,0,0,0,103
6,26,1,1,1,0,0,0,103
5,26,1,0,0,1,0,0,103
6,26,1,0,0,1,0,0,103
6,26,1,0,1,0,0,0,103
4,26,1,1,0,1,0,0,103
7,26,1,1,1,0,0,1,103
3,26,1,0,0,1,0,1,102
7,26,1,1,0,1,0,1,102
3,26,1,0,0,1,0,0,102
3,26,1,1,1,0,0,1,102
5,26,1,0,1,0,0,0,102
1,26,1,0,0,1,0,0,102
6,26,1,1,0,1,0,0,102
3,26,1,0,0,1,0,0,102
4,26,1,0,1,0,0,1,102
1,26,1,1,0,1,0,1,102
3,26,1,1,1,0,0,1,102
6,26,1,0,1,0,0,1,102
3,26,1,1,1,0,0,1,102
5,26,1,1,0,1,0,1,102
3,26,1,1,1,0,0,1,102
4,26,1,0,1,0,0,1,102
3,26,1,1,1,0,0,0,102
7,26,1,0,1,0,0,1,102
5,26,1,1,1,0,0,1,101
6,26,1,0,1,0,0,1,101
5,26,1,0,0,1,0,1,101
5,26,1,1,0,1,0,1,101
5,26,1,0,1,0,0,0,101
4,26,1,0,0,1,0,1,101
7,26,1,1,0,1,0,1,101
3,26,1,1,1,0,0,1,101
4,26,1,0,0,1,0,0,101
1,26,1,1,1,0,0,1,101
5,26,1,1,0,1,0,1,101
4,26,1,0,0,1,0,1,101
3,26,1,0,0,1,0,1,101
6,26,1,0,1,0,0,0,101
1,26,1,1,1,0,0,1,101
5,26,1,0,1,0,0,0,101
7,26,1,1,1,0,0,0,101
5,26,1,0,0,1,0,1,101
1,26,1,0,1,0,0,1,100
5,26,1,0,1,0,0,0,100
4,26,1,0,0,1,0,0,100
4,26,1,1,1,0,0,0,100
1,26,1,1,0,1,0,0,100
6,26,1,1,0,1,0,1,100
1,26,1,1,0,1,0,0,100
4,26,1,1,1,0,0,1,100
3,26,1,0,1,0,0,0,100
1,26,1,0,1,0,0,1,100
3,26,1,1,1,0,0,1,100
4,26,1,1,1,0,0,1,100
5,26,1,0,1,0,0,0,100
3,26,1,1,0,1,0,1,100
1,26,1,1,1,0,0,0,100
7,26,1,0,1,0,0,0,100
1,26,1,1,1,0,0,1,100
4,26,1,1,1,0,0,1,100
2,26,1,1,1,0,0,1,99
5,26,1,1,1,0,0,1,99
6,26,1,1,1,0,0,1,99
7,26,1,1,1,0,0,0,99
1,26,1,0,1,0,0,0,99
1,26,1,1,1,0,0,1,99
7,26,1,1,1,0,0,1,99
5,26,1,1,1,0,0,1,99
6,26,1,1,0,1,0,0,99
4,26,1,0,0,1,0,0,99
5,26,1,1,0,1,0,1,99
7,26,1,0,0,1,0,0,99
6,26,1,1,0,1,0,0,99
2,26,1,0,0,1,0,1,99
6,26,1,1,1,0,0,0,99
4,26,1,1,1,0,0,1,99
3,26,1,0,0,1,0,1,99
4,26,1,0,0,1,0,1,99
4,26,1,1,1,0,0,1,99
6,26,1,1,1,0,0,0,98
4,26,1,1,1,0,0,0,98
2,26,1,1,0,1,0,0,98
7,26,1,1,1,0,0,0,98
2,26,1,0,0,1,0,1,98
4,26,1,1,1,0,0,0,98
5,26,1,1,0,1,0,1,98
6,26,1,1,0,1,0,1,98
3,26,1,0,0,1,0,1,98
1,27,1,1,0,1,0,1,98
4,27,1,1,0,1,0,1,98
7,27,1,1,0,1,0,0,98
7,27,1,0,1,0,0,0,98
1,27,1,0,1,0,0,0,98
1,27,1,1,1,0,0,1,98
2,27,1,1,0,1,0,0,98
5,27,1,0,1,0,0,0,98
3,27,1,0,0,1,0,0,98
5,27,1,0,0,1,0,0,97
4,27,1,1,0,1,0,1,97
4,27,1,0,0,1,0,0,97
4,27,1,0,1,0,0,1,97
5,27,1,0,0,1,0,0,97
2,27,1,0,0,1,0,1,97
2,27,1,1,1,0,0,1,97
5,27,1,1,0,1,0,1,97
3,27,1,1,0,1,0,1,97
3,27,1,0,1,0,0,1,97
3,27,1,0,0,1,0,1,97
3,27,1,1,0,1,0,1,97
6,27,1,1,0,1,0,1,97
4,27,1,1,0,1,0,0,97
7,27,1,1,0,1,0,0,97
6,27,1,0,0,1,0,0,97
2,27,1,0,0,1,0,0,97
3,27,1,1,1,0,0,1,97
3,27,1,1,0,1,0,1,97
1,27,1,1,0,1,0,1,96
1,27,1,1,0,1,0,1,96
1,27,1,0,0,1,0,0,96
7,27,1,0,1,0,0,0,96
1,27,1,0,0,1,0,1,96
3,27,1,0,0,1,0,0,96
4,27,1,1,1,0,0,1,96
7,27,1,1,1,0,0,0,96
4,27,1,0,1,0,0,1,96
1,27,1,1,1,0,0,0,96
6,27,1,1,1,0,0,1,96
6,27,1,1,0,1,0,1,96
6,27,1,0,1,0,0,1,96
1,27,1,1,0,1,0,1,96
6,27,1,1,1,0,0,0,96
2,27,1,0,0,1,0,0,96
2,27,1,0,0,1,0,0,96
3,27,1,0,1,0,0,0,96
6,27,1,0,0,1,0,0,95
5,27,1,1,0,1,0,0,95
7,27,1,0,1,0,0,1,95
6,27,1,1,0,1,0,0,95
1,27,1,0,1,0,0,1,95
5,27,1,1,0,1,0,1,95
7,27,1,1,0,1,0,0,95
2,27,1,0,0,1,0,1,95
2,27,1,1,0,1,0,1,95
5,27,1,1,0,1,0,1,95
6,27,1,0,0,1,0,0,95
2,27,1,0,1,0,0,0,95
3,27,1,1,0,1,0,1,95
